Nombre	Provincia	Cuenta Individual	Latitud	Longitud	day	month	year
Ara macao	Alajuela	7	10.464792	-84.4983	2	1	2023
Ara macao	Alajuela	2	10.686364	-84.20616	28	11	2023
Ara macao	Alajuela	4	9.932425	-84.38173	18	12	2023
Ara macao	Alajuela	1	10.686364	-84.20616	30	12	2023
Ara macao	Alajuela	3	10.686364	-84.20616	10	12	2023
Ara macao	Alajuela	2	10.38844	-84.611145	16	11	2023
Ara macao	Alajuela	2	10.356112	-84.51478	15	7	2023
Ara macao	Alajuela	8	9.841605	-84.558075	13	5	2023
Ara macao	Alajuela	3	10.35355	-84.51406	22	12	2023
Ara macao	Alajuela	2	10.349172	-84.43178	8	1	2023
Ara macao	Alajuela	2	10.68515	-84.18112	7	4	2023
Ara macao	Alajuela	2	10.68515	-84.18112	1	5	2023
Ara macao	Alajuela	2	10.682033	-84.205315	6	6	2023
Ara macao	Alajuela	2	10.68515	-84.18112	19	12	2023
Ara macao	Alajuela	2	10.366445	-84.55168	22	12	2023
Ara macao	Alajuela	2	9.932425	-84.38173	21	5	2023
Ara macao	Alajuela	2	9.921268	-84.51464	13	5	2023
Ara macao	Alajuela	4	10.737107	-84.1905	1	9	2023
Ara macao	Alajuela	2	10.356876	-84.220604	16	12	2023
Ara macao	Alajuela	2	9.932425	-84.38173	21	5	2023
Ara macao	Alajuela	4	9.923231	-84.5136	30	12	2023
Ara macao	Alajuela	3	10.68515	-84.18112	22	12	2023
Ara macao	Alajuela	2	10.483697	-84.570724	3	2	2023
Ara macao	Alajuela	3	10.362586	-84.50364	4	12	2023
Ara macao	Alajuela	8	9.841605	-84.558075	13	5	2023
Ara macao	Alajuela	2	10.356112	-84.51478	6	6	2023
Ara macao	Alajuela	2	10.387527	-84.59825	2	1	2023
Ara macao	Alajuela	2	9.921268	-84.51464	13	5	2023
Ara macao	Alajuela	2	10.485685	-84.715195	11	7	2019
Ara macao	Alajuela	6	10.38546	-84.181145	15	5	2023
Ara macao	Alajuela	2	10.356112	-84.51478	22	9	2023
Ara macao	Alajuela	2	10.357352	-84.51564	26	5	2023
Ara macao	Alajuela	2	10.686364	-84.20616	7	12	2023
Ara macao	Alajuela	2	9.867198	-84.64803	7	7	2023
Ara macao	Alajuela	2	9.932425	-84.38173	21	5	2023
Ara macao	Alajuela	7	10.68515	-84.18112	2	12	2023
Ara macao	Alajuela	2	10.443041	-84.35995	26	12	2023
Ara macao	Alajuela	7	10.711517	-84.206795	19	12	2023
Ara macao	Alajuela	2	10.362227	-84.44668	5	5	2023
Ara macao	Alajuela	4	9.923074	-84.39332	16	9	2023
Ara macao	Alajuela	2	9.86427	-84.57398	22	12	2023
Ara macao	Alajuela	8	9.841605	-84.558075	13	5	2023
Ara macao	Alajuela	2	10.68515	-84.18112	6	7	2023
Ara macao	Alajuela	1	10.686364	-84.20616	7	12	2023
Ara macao	Alajuela	2	9.861545	-84.575	30	12	2023
Ara macao	Alajuela	1	9.867198	-84.64803	11	2	2023
Ara macao	Alajuela	4	10.676519	-84.23259	13	5	2023
Ara macao	Alajuela	4	9.923898	-84.39324	29	5	2023
Ara macao	Alajuela	2	10.351276	-84.29801	14	11	2023
Ara macao	Alajuela	4	9.901087	-84.651	20	11	2023
Ara macao	Alajuela	2	10.35894	-84.59527	13	5	2023
Ara macao	Alajuela	2	10.412311	-84.337715	25	3	2023
Ara macao	Alajuela	1	10.711517	-84.206795	7	5	2023
Ara macao	Alajuela	8	9.948163	-84.565605	28	12	2023
Ara macao	Alajuela	1	10.686364	-84.20616	29	12	2023
Ara macao	Alajuela	2	10.446958	-84.20842	13	5	2023
Ara macao	Alajuela	2	9.850981	-84.58067	29	11	2023
Ara macao	Alajuela	1	10.420604	-84.75428	2	12	2023
Ara macao	Alajuela	5	10.676374	-84.23306	19	5	2023
Ara macao	Alajuela	2	10.70864	-84.18259	6	6	2023
Ara macao	Alajuela	8	10.68515	-84.18112	1	12	2023
Ara macao	Alajuela	2	10.68515	-84.18112	12	5	2023
Ara macao	Alajuela	1	10.462502	-84.73278	25	2	2023
Ara macao	Alajuela	2	10.356112	-84.51478	15	8	2023
Ara macao	Alajuela	6	10.68515	-84.18112	11	12	2023
Ara macao	Alajuela	2	10.686364	-84.20616	6	11	2023
Ara macao	Alajuela	2	10.630335	-84.26672	5	5	2023
Ara macao	Alajuela	6	10.657255	-84.24871	27	11	2023
Ara macao	Alajuela	2	9.867198	-84.64803	9	8	2023
Ara macao	Alajuela	2	10.68515	-84.18112	10	12	2023
Ara macao	Alajuela	4	10.465694	-84.75506	20	11	2023
Ara macao	Alajuela	2	10.466872	-84.60628	14	10	2023
Ara macao	Alajuela	4	9.923074	-84.39332	11	11	2023
Ara macao	Alajuela	2	10.68515	-84.18112	27	4	2023
Ara macao	Alajuela	2	9.867198	-84.64803	9	8	2023
Ara macao	Alajuela	6	10.672877	-84.23262	25	7	2023
Ara macao	Alajuela	1	10.389445	-84.33888	3	3	2023
Ara macao	Alajuela	3	10.686364	-84.20616	2	5	2023
Ara macao	Alajuela	4	10.352539	-84.293396	9	9	2023
Ara macao	Alajuela	2	10.686364	-84.20616	13	5	2023
Ara macao	Alajuela	1	10.384701	-84.59176	20	12	2023
Ara macao	Alajuela	2	9.923074	-84.39332	17	12	2023
Ara macao	Alajuela	6	10.686364	-84.20616	7	11	2023
Ara macao	Alajuela	2	9.932425	-84.38173	21	5	2023
Ara macao	Alajuela	8	10.674926	-84.23578	22	4	2023
Ara macao	Alajuela	5	10.349333	-84.29426	9	12	2023
Ara macao	Alajuela	4	10.6767	-84.2238	13	5	2023
Ara macao	Alajuela	8	10.78593	-84.19184	4	11	2023
Ara macao	Alajuela	6	10.711517	-84.206795	15	12	2023
Ara macao	Alajuela	2	10.686364	-84.20616	29	4	2023
Ara macao	Alajuela	12	10.674404	-84.23522	16	4	2023
Ara macao	Alajuela	7	10.68515	-84.18112	2	12	2023
Ara macao	Alajuela	4	10.686364	-84.20616	13	5	2023
Ara macao	Alajuela	4	9.932425	-84.38173	2	9	2023
Ara macao	Alajuela	2	10.668115	-84.23883	23	10	2023
Ara macao	Alajuela	2	10.68515	-84.18112	13	5	2023
Ara macao	Alajuela	2	10.352774	-84.293495	1	5	2023
Ara macao	Alajuela	2	9.930584	-84.52568	22	10	2023
Ara macao	Alajuela	6	10.686364	-84.20616	11	12	2023
Ara macao	Alajuela	4	10.714827	-84.198105	7	11	2023
Ara macao	Alajuela	1	10.384701	-84.59176	20	12	2023
Ara macao	Alajuela	1	10.441376	-84.35385	26	10	2023
Ara macao	Alajuela	2	9.932425	-84.38173	24	10	2023
Ara macao	Alajuela	2	10.711517	-84.206795	3	11	2023
Ara macao	Alajuela	2	10.68515	-84.18112	13	3	2023
Ara macao	Alajuela	2	10.686364	-84.20616	3	11	2023
Ara macao	Alajuela	2	10.686364	-84.20616	25	11	2023
Ara macao	Alajuela	6	10.711517	-84.206795	23	4	2023
Ara macao	Alajuela	3	9.913765	-84.56686	30	11	2023
Ara macao	Alajuela	1	10.686823	-84.18056	17	4	2023
Ara macao	Alajuela	2	10.6812	-84.204956	6	12	2023
Ara macao	Alajuela	1	10.488988	-84.56804	21	2	2023
Ara macao	Alajuela	8	10.686364	-84.20616	19	5	2023
Ara macao	Alajuela	2	9.932263	-84.52317	23	10	2023
Ara macao	Alajuela	1	10.68515	-84.18112	25	6	2018
Ara macao	Alajuela	2	10.6767	-84.2238	27	7	2023
Ara macao	Alajuela	3	10.686364	-84.20616	9	12	2023
Ara macao	Alajuela	2	9.93126	-84.52211	2	5	2023
Ara macao	Alajuela	2	9.899406	-84.64733	1	4	2023
Ara macao	Alajuela	2	9.925102	-84.54094	29	11	2023
Ara macao	Alajuela	3	10.686364	-84.20616	26	11	2023
Ara macao	Alajuela	1	10.686364	-84.20616	30	10	2023
Ara macao	Alajuela	5	9.871822	-84.57312	6	4	2023
Ara macao	Alajuela	2	10.356112	-84.51478	19	10	2023
Ara macao	Alajuela	1	10.68515	-84.18112	14	10	2023
Ara macao	Alajuela	4	10.676519	-84.23259	13	5	2023
Ara macao	Alajuela	2	10.341355	-84.17265	4	11	2023
Ara macao	Alajuela	8	10.78593	-84.19184	4	11	2023
Ara macao	Alajuela	2	9.927661	-84.38589	14	10	2023
Ara macao	Alajuela	6	10.356112	-84.51478	23	10	2023
Ara macao	Alajuela	1	10.438602	-84.37537	16	4	2023
Ara macao	Alajuela	2	10.68515	-84.18112	14	10	2023
Ara macao	Alajuela	3	10.519179	-84.68817	17	3	2023
Ara macao	Alajuela	3	9.857576	-84.57666	28	10	2023
Ara macao	Alajuela	1	9.912799	-84.525894	15	1	2023
Ara macao	Alajuela	12	10.674404	-84.23522	16	4	2023
Ara macao	Alajuela	2	9.850981	-84.58067	29	11	2023
Ara macao	Alajuela	5	10.308449	-84.53555	20	10	2023
Ara macao	Alajuela	5	10.68515	-84.18112	13	5	2023
Ara macao	Alajuela	3	10.35355	-84.51406	27	11	2023
Ara macao	Alajuela	2	9.867198	-84.64803	9	8	2023
Ara macao	Alajuela	1	10.388562	-84.5825	10	5	2023
Ara macao	Alajuela	9	10.689002	-84.192726	1	9	2023
Ara macao	Alajuela	2	9.904876	-84.617355	12	3	2023
Ara macao	Alajuela	2	10.427733	-84.369385	1	5	2023
Ara macao	Alajuela	4	10.6767	-84.2238	17	4	2023
Ara macao	Alajuela	2	10.365022	-84.381516	20	5	2023
Ara macao	Alajuela	4	9.923074	-84.39332	16	9	2023
Ara macao	Alajuela	2	9.888396	-84.56806	16	10	2023
Ara macao	Alajuela	3	10.686364	-84.20616	11	10	2023
Ara macao	Alajuela	2	10.686364	-84.20616	6	5	2023
Ara macao	Alajuela	2	10.68515	-84.18112	13	10	2023
Ara macao	Alajuela	2	10.686364	-84.20616	14	4	2023
Ara macao	Alajuela	8	9.900908	-84.603264	5	11	2023
Ara macao	Alajuela	2	10.471624	-84.645515	11	4	2023
Ara macao	Alajuela	2	9.923074	-84.39332	24	5	2023
Ara macao	Alajuela	6	10.686364	-84.20616	7	11	2023
Ara macao	Alajuela	1	10.362227	-84.44668	29	9	2023
Ara macao	Alajuela	3	10.686364	-84.20616	11	10	2023
Ara macao	Alajuela	2	10.356112	-84.51478	11	4	2023
Ara macao	Alajuela	4	10.686364	-84.20616	4	4	2023
Ara macao	Alajuela	3	10.711517	-84.206795	24	9	2023
Ara macao	Alajuela	4	10.714827	-84.198105	7	11	2023
Ara macao	Alajuela	2	10.668115	-84.23883	9	10	2023
Ara macao	Alajuela	2	9.913765	-84.56686	11	11	2023
Ara macao	Alajuela	2	9.923898	-84.39324	26	3	2023
Ara macao	Alajuela	2	10.025907	-84.251274	12	4	2023
Ara macao	Alajuela	2	10.686364	-84.20616	9	9	2023
Ara macao	Alajuela	3	10.717291	-84.17243	31	8	2023
Ara macao	Alajuela	3	10.350084	-84.43426	17	9	2023
Ara macao	Alajuela	2	10.68515	-84.18112	22	10	2023
Ara macao	Alajuela	4	10.68515	-84.18112	19	6	2023
Ara macao	Alajuela	2	10.357352	-84.51564	17	4	2023
Ara macao	Alajuela	2	10.483697	-84.570724	3	2	2023
Ara macao	Alajuela	2	10.356112	-84.51478	28	3	2023
Ara macao	Alajuela	4	10.6767	-84.2238	11	3	2023
Ara macao	Alajuela	5	9.932425	-84.38173	14	10	2023
Ara macao	Alajuela	1	10.356112	-84.51478	14	3	2023
Ara macao	Alajuela	5	10.686364	-84.20616	24	3	2023
Ara macao	Alajuela	2	9.932425	-84.38173	16	1	2023
Ara macao	Alajuela	3	10.718353	-84.17186	31	8	2023
Ara macao	Alajuela	3	10.686364	-84.20616	11	10	2023
Ara macao	Alajuela	1	10.486651	-84.4891	23	3	2023
Ara macao	Alajuela	3	10.686364	-84.20616	11	10	2023
Ara macao	Alajuela	3	10.356112	-84.51478	28	10	2023
Ara macao	Alajuela	4	10.68515	-84.18112	22	2	2023
Ara macao	Alajuela	16	10.685734	-84.44694	19	10	2023
Ara macao	Alajuela	4	10.356112	-84.51478	12	10	2023
Ara macao	Alajuela	2	10.68515	-84.18112	22	2	2023
Ara macao	Alajuela	3	10.717291	-84.17243	31	8	2023
Ara macao	Alajuela	4	10.737107	-84.1905	1	9	2023
Ara macao	Alajuela	2	10.6812	-84.204956	8	9	2023
Ara macao	Alajuela	2	10.686364	-84.20616	7	9	2023
Ara macao	Alajuela	4	10.6767	-84.2238	10	3	2023
Ara macao	Alajuela	1	9.900908	-84.603264	8	2	2023
Ara macao	Alajuela	2	9.867198	-84.64803	6	4	2023
Ara macao	Alajuela	2	10.686364	-84.20616	22	12	2023
Ara macao	Alajuela	2	10.321553	-84.422165	11	9	2023
Ara macao	Alajuela	3	10.718353	-84.17186	31	8	2023
Ara macao	Alajuela	2	9.913765	-84.56686	16	3	2023
Ara macao	Alajuela	2	9.913765	-84.56686	2	3	2023
Ara macao	Alajuela	2	9.867198	-84.64803	9	8	2023
Ara macao	Alajuela	4	10.6767	-84.2238	9	10	2023
Ara macao	Alajuela	3	10.35355	-84.51406	7	11	2023
Ara macao	Alajuela	3	10.68515	-84.18112	1	5	2023
Ara macao	Alajuela	2	9.896139	-84.51055	3	9	2023
Ara macao	Alajuela	2	9.913765	-84.56686	2	3	2023
Ara macao	Alajuela	5	10.6767	-84.2238	10	3	2023
Ara macao	Alajuela	2	10.711517	-84.206795	8	3	2023
Ara macao	Alajuela	1	10.462502	-84.73278	25	2	2023
Ara macao	Alajuela	2	10.68515	-84.18112	22	2	2023
Ara macao	Alajuela	2	9.885537	-84.63481	31	3	2023
Ara macao	Alajuela	2	10.449325	-84.77394	4	3	2023
Ara macao	Alajuela	2	10.441558	-84.576706	24	2	2023
Ara macao	Alajuela	4	10.68515	-84.18112	22	2	2023
Ara macao	Alajuela	1	10.680767	-84.203255	2	2	2023
Ara macao	Alajuela	5	10.327278	-84.434395	18	9	2023
Ara macao	Alajuela	1	10.471624	-84.645515	3	3	2023
Ara macao	Alajuela	2	10.686364	-84.20616	23	2	2023
Ara macao	Alajuela	4	9.838256	-84.55971	4	6	2023
Ara macao	Alajuela	2	10.68515	-84.18112	22	2	2023
Ara macao	Alajuela	1	10.110064	-84.44987	15	7	2019
Ara macao	Alajuela	2	10.668115	-84.23883	30	7	2023
Ara macao	Alajuela	2	10.686364	-84.20616	16	2	2023
Ara macao	Alajuela	2	10.68515	-84.18112	22	2	2023
Ara macao	Alajuela	1	10.436984	-84.70968	16	2	2022
Ara macao	Alajuela	4	10.352539	-84.293396	9	9	2023
Ara macao	Alajuela	2	10.504065	-84.70433	11	10	2023
Ara macao	Alajuela	2	10.6767	-84.2238	21	2	2023
Ara macao	Alajuela	2	10.711517	-84.206795	14	9	2023
Ara macao	Alajuela	1	10.486651	-84.4891	23	3	2023
Ara macao	Alajuela	1	10.686364	-84.20616	22	3	2023
Ara macao	Alajuela	10	9.867198	-84.64803	18	3	2023
Ara macao	Alajuela	2	9.867198	-84.64803	26	3	2023
Ara macao	Alajuela	2	10.356112	-84.51478	8	8	2023
Ara macao	Alajuela	1	10.70864	-84.18259	2	3	2023
Ara macao	Alajuela	2	10.43694	-84.70905	18	2	2023
Ara macao	Alajuela	2	10.68515	-84.18112	10	12	2023
Ara macao	Alajuela	2	10.68515	-84.18112	31	7	2023
Ara macao	Alajuela	2	10.483697	-84.570724	3	2	2023
Ara macao	Alajuela	10	10.388807	-84.58305	15	9	2023
Ara macao	Alajuela	4	9.900908	-84.603264	11	2	2023
Ara macao	Alajuela	2	9.894971	-84.6534	8	10	2023
Ara macao	Alajuela	4	10.686364	-84.20616	14	9	2023
Ara macao	Alajuela	1	10.486651	-84.4891	23	3	2023
Ara macao	Alajuela	1	10.686364	-84.20616	6	2	2023
Ara macao	Alajuela	2	10.68515	-84.18112	5	9	2023
Ara macao	Alajuela	2	10.68515	-84.18112	1	9	2023
Ara macao	Alajuela	2	9.878227	-84.57572	14	2	2023
Ara macao	Alajuela	1	10.68515	-84.18112	12	2	2023
Ara macao	Alajuela	4	10.356112	-84.51478	6	3	2023
Ara macao	Alajuela	1	9.900908	-84.603264	16	3	2023
Ara macao	Alajuela	4	9.900908	-84.603264	11	2	2023
Ara macao	Alajuela	2	10.68515	-84.18112	17	8	2023
Ara macao	Alajuela	2	10.68515	-84.18112	31	7	2023
Ara macao	Alajuela	3	10.686364	-84.20616	17	3	2023
Ara macao	Alajuela	2	10.6767	-84.2238	21	2	2023
Ara macao	Alajuela	2	10.668115	-84.23883	30	7	2023
Ara macao	Alajuela	1	9.900908	-84.603264	8	2	2023
Ara macao	Alajuela	2	10.676374	-84.23306	5	5	2023
Ara macao	Alajuela	8	9.900908	-84.603264	4	11	2023
Ara macao	Alajuela	1	10.686364	-84.20616	6	2	2023
Ara macao	Alajuela	4	10.668115	-84.23883	1	8	2023
Ara macao	Alajuela	1	10.686364	-84.20616	28	1	2023
Ara macao	Alajuela	1	10.78593	-84.19184	8	2	2023
Ara macao	Alajuela	2	10.483697	-84.570724	3	2	2023
Ara macao	Alajuela	3	10.6503	-84.26008	9	3	2023
Ara macao	Alajuela	1	9.886111	-84.61972	11	2	2023
Ara macao	Alajuela	1	10.686364	-84.20616	11	3	2023
Ara macao	Alajuela	1	10.356112	-84.51478	1	2	2023
Ara macao	Alajuela	2	10.356112	-84.51478	31	1	2023
Ara macao	Alajuela	2	9.90055	-84.54397	12	7	2023
Ara macao	Alajuela	2	10.704278	-84.18706	6	2	2023
Ara macao	Alajuela	2	10.460241	-84.63775	3	2	2023
Ara macao	Alajuela	4	10.6767	-84.2238	7	3	2023
Ara macao	Alajuela	6	10.686364	-84.20616	7	11	2023
Ara macao	Alajuela	8	10.647566	-84.26634	2	2	2023
Ara macao	Alajuela	2	9.923898	-84.39324	23	7	2023
Ara macao	Alajuela	5	9.900908	-84.603264	5	3	2023
Ara macao	Alajuela	1	10.686364	-84.20616	2	2	2023
Ara macao	Alajuela	2	10.686364	-84.20616	18	5	2023
Ara macao	Alajuela	2	10.70864	-84.18259	20	3	2023
Ara macao	Alajuela	1	10.6767	-84.2238	24	8	2023
Ara macao	Alajuela	4	10.68515	-84.18112	22	2	2023
Ara macao	Alajuela	2	10.356112	-84.51478	16	8	2023
Ara macao	Alajuela	4	10.459801	-84.43532	15	1	2023
Ara macao	Alajuela	2	9.867198	-84.64803	9	8	2023
Ara macao	Alajuela	2	10.686364	-84.20616	29	6	2023
Ara macao	Alajuela	4	10.68515	-84.18112	26	4	2023
Ara macao	Alajuela	1	10.471624	-84.645515	25	2	2023
Ara macao	Alajuela	1	9.901952	-84.60265	20	1	2023
Ara macao	Alajuela	1	10.399955	-84.47321	6	4	2023
Ara macao	Alajuela	17	10.356112	-84.51478	14	7	2023
Ara macao	Alajuela	2	10.321553	-84.422165	17	9	2023
Ara macao	Alajuela	2	10.686364	-84.20616	7	7	2023
Ara macao	Alajuela	2	9.923243	-84.5099	9	7	2023
Ara macao	Alajuela	2	9.923898	-84.39324	21	4	2023
Ara macao	Alajuela	2	10.686364	-84.20616	28	2	2023
Ara macao	Alajuela	2	9.911766	-84.52359	4	7	2023
Ara macao	Alajuela	1	10.389007	-84.58551	4	1	2023
Ara macao	Alajuela	2	10.68515	-84.18112	25	5	2023
Ara macao	Alajuela	1	9.886597	-84.6191	14	1	2023
Ara macao	Alajuela	2	10.68515	-84.18112	31	7	2023
Ara macao	Alajuela	2	9.943954	-84.32363	29	1	2023
Ara macao	Alajuela	6	10.686364	-84.20616	30	4	2023
Ara macao	Alajuela	6	10.686364	-84.20616	3	1	2023
Ara macao	Alajuela	2	9.897879	-84.656746	27	3	2023
Ara macao	Alajuela	1	10.78593	-84.19184	7	2	2023
Ara macao	Alajuela	2	10.38844	-84.611145	10	1	2023
Ara macao	Alajuela	2	10.396079	-84.56112	13	1	2023
Ara macao	Alajuela	1	9.923898	-84.39324	24	4	2023
Ara macao	Alajuela	10	9.932425	-84.38173	14	10	2023
Ara macao	Alajuela	1	9.900908	-84.603264	8	2	2023
Ara macao	Alajuela	2	10.686364	-84.20616	16	2	2023
Ara macao	Alajuela	4	10.356112	-84.51478	12	1	2023
Ara macao	Alajuela	2	9.867198	-84.64803	11	1	2023
Ara macao	Alajuela	2	10.356112	-84.51478	30	6	2023
Ara macao	Alajuela	1	10.686364	-84.20616	27	6	2023
Ara macao	Alajuela	2	9.867198	-84.64803	11	1	2023
Ara macao	Alajuela	1	10.78593	-84.19184	8	2	2023
Ara macao	Alajuela	2	10.686364	-84.20616	1	7	2023
Ara macao	Alajuela	5	10.303	-84.53046	8	2	2023
Ara macao	Alajuela	6	9.940838	-84.347145	3	7	2023
Ara macao	Alajuela	2	10.686364	-84.20616	16	2	2023
Ara macao	Alajuela	4	9.900908	-84.603264	11	2	2023
Ara macao	Alajuela	2	10.364506	-84.34565	8	1	2023
Ara macao	Alajuela	2	10.446511	-84.57195	5	8	2023
Ara macao	Alajuela	4	9.901611	-84.65119	25	6	2023
Ara macao	Alajuela	2	9.911766	-84.52359	6	1	2023
Ara macao	Alajuela	4	9.900863	-84.6516	7	1	2023
Ara macao	Alajuela	6	10.38844	-84.611145	4	1	2023
Ara macao	Alajuela	1	10.389007	-84.58551	4	1	2023
Ara macao	Alajuela	1	10.389007	-84.58551	4	1	2023
Ara macao	Alajuela	4	9.932425	-84.38173	3	1	2023
Ara macao	Alajuela	2	10.483697	-84.570724	3	2	2023
Ara macao	Alajuela	2	9.861545	-84.575	30	12	2023
Ara macao	Alajuela	1	10.68515	-84.18112	12	2	2023
Ara macao	Alajuela	3	10.78593	-84.19184	6	2	2023
Ara macao	Alajuela	2	10.68515	-84.18112	23	6	2018
Ara macao	Alajuela	1	9.900908	-84.603264	13	1	2023
Ara macao	Alajuela	2	10.68515	-84.18112	5	2	2023
Ara macao	Alajuela	4	9.923074	-84.39332	16	10	2023
Ara macao	Alajuela	4	10.344411	-84.51119	30	7	2023
Ara macao	Alajuela	2	10.446511	-84.57195	30	7	2023
Ara macao	Alajuela	2	9.861545	-84.575	30	12	2023
Ara macao	Alajuela	1	9.901952	-84.60265	20	1	2023
Ara macao	Alajuela	2	10.686364	-84.20616	17	7	2023
Ara macao	Alajuela	2	10.692979	-84.19306	26	7	2023
Ara macao	Alajuela	2	10.660064	-84.249725	21	7	2022
Ara macao	Alajuela	2	10.377398	-84.327385	24	7	2023
Ara macao	Alajuela	4	9.900908	-84.603264	22	11	2023
Ara macao	Alajuela	2	9.930584	-84.52568	24	6	2023
Ara macao	Alajuela	2	9.900908	-84.603264	21	1	2023
Ara macao	Alajuela	1	10.420604	-84.75428	19	11	2023
Ara macao	Alajuela	1	10.89366	-84.78733	16	1	2023
Ara macao	Alajuela	2	10.686364	-84.20616	16	1	2023
Ara macao	Alajuela	2	10.68515	-84.18112	7	7	2023
Ara macao	Alajuela	2	10.519206	-84.68828	12	7	2023
Ara macao	Alajuela	1	10.686364	-84.20616	14	2	2023
Ara macao	Alajuela	2	10.344411	-84.51119	26	8	2023
Ara macao	Alajuela	5	10.446185	-84.61614	5	7	2023
Ara macao	Alajuela	3	9.913765	-84.56686	9	7	2023
Ara macao	Alajuela	2	9.911766	-84.52359	4	7	2023
Ara macao	Alajuela	2	10.68515	-84.18112	18	1	2023
Ara macao	Alajuela	2	9.900908	-84.603264	12	1	2023
Ara macao	Alajuela	2	9.888983	-84.59419	26	6	2023
Ara macao	Alajuela	2	9.911766	-84.52359	1	1	2023
Ara macao	Alajuela	7	10.356112	-84.51478	18	7	2023
Ara macao	Alajuela	2	10.38844	-84.611145	3	1	2023
Ara macao	Alajuela	2	10.462502	-84.73278	6	4	2022
Ara macao	Alajuela	6	10.641672	-84.278435	6	1	2023
Ara macao	Alajuela	2	9.867198	-84.64803	6	4	2023
Ara macao	Alajuela	2	10.6767	-84.2238	6	3	2023
Ara macao	Alajuela	3	10.356112	-84.51478	21	8	2023
Ara macao	Alajuela	1	10.6767	-84.2238	30	1	2023
Ara macao	Alajuela	10	9.867198	-84.64803	18	3	2023
Ara macao	Alajuela	1	10.6767	-84.2238	24	8	2023
Ara macao	Alajuela	7	10.358968	-84.465614	13	11	2023
Ara macao	Alajuela	2	10.277029	-84.52953	17	2	2023
Ara macao	Alajuela	2	10.364506	-84.34565	8	1	2023
Ara macao	Alajuela	8	10.68515	-84.18112	1	12	2023
Ara macao	Alajuela	2	9.923898	-84.39324	22	2	2023
Ara macao	Alajuela	8	10.68515	-84.18112	1	12	2023
Ara macao	Alajuela	2	10.668115	-84.23883	30	7	2023
Ara macao	Alajuela	2	10.378217	-84.54317	7	10	2023
Ara macao	Alajuela	8	9.900908	-84.603264	5	11	2023
Ara macao	Alajuela	2	10.685005	-84.193	25	11	2023
Ara macao	Alajuela	1	9.857175	-84.57707	10	5	2023
Ara macao	Alajuela	2	10.686364	-84.20616	23	12	2023
Ara macao	Alajuela	3	9.932425	-84.38173	14	12	2023
Ara macao	Alajuela	2	10.68515	-84.18112	10	7	2023
Ara macao	Alajuela	1	10.387527	-84.59825	27	1	2023
Ara macao	Alajuela	2	10.6767	-84.2238	2	3	2023
Ara macao	Alajuela	2	9.905037	-84.61747	4	1	2023
Ara macao	Alajuela	2	10.715028	-84.17562	6	7	2023
Ara macao	Alajuela	5	9.911333	-84.51214	19	1	2023
Ara macao	Alajuela	1	10.668115	-84.23883	1	8	2023
Ara macao	Alajuela	2	10.3055	-84.1852	2	1	2023
Ara macao	Alajuela	2	10.686364	-84.20616	7	1	2023
Ara macao	Alajuela	2	10.686364	-84.20616	10	7	2023
Ara macao	Alajuela	3	10.686364	-84.20616	11	1	2023
Ara macao	Alajuela	2	10.685005	-84.193	5	6	2023
Ara macao	Alajuela	7	10.34992	-84.42207	6	1	2023
Ara macao	Alajuela	2	10.68515	-84.18112	13	10	2023
Ara macao	Alajuela	2	10.685005	-84.193	5	6	2023
Ara macao	Alajuela	2	9.867198	-84.64803	2	3	2023
Ara macao	Alajuela	3	9.900908	-84.603264	17	3	2023
Ara macao	Alajuela	2	10.38844	-84.611145	6	1	2023
Ara macao	Alajuela	4	10.6767	-84.2238	8	10	2023
Ara macao	Alajuela	2	10.68515	-84.18112	14	10	2023
Ara macao	Alajuela	2	9.900908	-84.603264	29	3	2023
Ara macao	Alajuela	3	9.913765	-84.56686	30	5	2023
Ara macao	Alajuela	2	10.686364	-84.20616	25	5	2023
Ara macao	Alajuela	1	10.384701	-84.59176	20	12	2023
Ara macao	Alajuela	2	10.686364	-84.20616	25	5	2023
Ara macao	Alajuela	1	10.090044	-84.26516	17	12	2023
Ara macao	Alajuela	2	10.686364	-84.20616	13	9	2023
Ara macao	Alajuela	3	10.356112	-84.51478	8	9	2023
Ara macao	Alajuela	2	10.68515	-84.18112	28	3	2023
Ara macao	Alajuela	2	10.711517	-84.206795	5	9	2023
Ara macao	Alajuela	1	10.686364	-84.20616	25	4	2023
Ara macao	Alajuela	5	10.686364	-84.20616	16	11	2023
Ara macao	Alajuela	2	9.913765	-84.56686	13	1	2023
Ara macao	Alajuela	2	10.686364	-84.20616	5	5	2023
Ara macao	Alajuela	2	9.913765	-84.56686	16	3	2023
Ara macao	Alajuela	2	9.867198	-84.64803	9	8	2023
Ara macao	Alajuela	2	10.446511	-84.57195	22	1	2023
Ara macao	Alajuela	2	10.70864	-84.18259	6	6	2023
Ara macao	Alajuela	8	9.841605	-84.558075	13	5	2023
Ara macao	Alajuela	2	9.867198	-84.64803	11	7	2023
Ara macao	Alajuela	4	9.838256	-84.55971	4	6	2023
Ara macao	Alajuela	2	10.68515	-84.18112	28	2	2023
Ara macao	Alajuela	2	10.704278	-84.18706	6	2	2023
Ara macao	Alajuela	1	10.356112	-84.51478	1	2	2023
Ara macao	Alajuela	2	10.686364	-84.20616	22	4	2023
Ara macao	Alajuela	3	9.932425	-84.38173	12	1	2023
